發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2026,4,20260415,132219,A2,嘉義縣警察局,嘉義縣六腳鄉台19線 79公里900.0公尺處南,晴,無照明,省道,60,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞橋樑(橋墩),其他,其他不當駕車行為,死亡0;受傷1,1,小貨車,自用,男,59,不明,不明,車的狀態,向前直行中,汽車,前車頭,汽車,左前車頭(身),其他,其他不當駕車行為,否,120.251994,23.499927
2026,4,20260415,132219,A2,嘉義縣警察局,嘉義縣六腳鄉台19線 79公里900.0公尺處南,晴,無照明,省道,60,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,附標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞橋樑(橋墩),其他,其他不當駕車行為,死亡0;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.251994,23.499927
2026,4,20260415,132300,A2,南投縣政府警察局,南投縣埔里鎮東興三街民有二街口,晴,無照明,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡0;受傷2,1,機車,普通重型,男,38,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,無號誌路口，左方車未讓右方車先行,否,120.970293,23.956945
2026,4,20260415,132300,A2,南投縣政府警察局,南投縣埔里鎮東興三街民有二街口,晴,無照明,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡0;受傷2,2,機車,普通重型,男,33,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,機車與自行車,左側車身,駕駛者,未依規定減速,否,120.970293,23.956945
2026,4,20260415,132400,A2,高雄市政府警察局,高雄市三民區自由一路 / 高雄市三民區撫順街,晴,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡0;受傷1,1,機車,普通重型,女,19,戴非半罩式安全帽,未使用,車的狀態,右轉彎,機車與自行車,左側車身,,,駕駛者,無號誌路口，支線道未讓幹線道先行,否,120.308373,22.641560
2026,4,20260415,132400,A2,高雄市政府警察局,高雄市三民區自由一路 / 高雄市三民區撫順街,晴,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡0;受傷1,2,機車,普通重型,女,34,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,未依規定減速,否,120.308373,22.641560
2026,4,20260415,132500,A2,新北市政府警察局,新北市板橋區僑中一街 / 新北市板橋區無名巷,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡0;受傷2,1,機車,普通重型,男,36,戴非半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,前車頭,,,駕駛者,無號誌路口，轉彎車未讓直行車先行,否,121.446183,25.014351
2026,4,20260415,132500,A2,新北市政府警察局,新北市板橋區僑中一街 / 新北市板橋區無名巷,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡0;受傷2,2,機車,普通重型,男,60,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,其他,其他不當駕車行為,否,121.446183,25.014351
2026,4,20260415,133000,A2,基隆市警察局,基隆市七堵區崇信街 / 基隆市七堵區崇智街,晴,有照明且開啟,市區道路,30,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,其他未依規定讓車,死亡0;受傷3,1,機車,普通重型,男,64,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,其他未依規定讓車,否,121.712598,25.099223
2026,4,20260415,133000,A2,基隆市警察局,基隆市七堵區崇信街 / 基隆市七堵區崇智街,晴,有照明且開啟,市區道路,30,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,其他未依規定讓車,死亡0;受傷3,2,機車,普通重型,男,39,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,未依規定減速,否,121.712598,25.099223
2026,4,20260415,133000,A2,基隆市警察局,基隆市七堵區崇信街 / 基隆市七堵區崇智街,晴,有照明且開啟,市區道路,30,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,其他未依規定讓車,死亡0;受傷3,3,人,乘客,女,31,戴半罩式安全帽,非駕駛人,人的狀態,靜立(止),其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.712598,25.099223
2026,4,20260415,133700,A2,高雄市政府警察局,高雄市苓雅區凱旋二路 / 高雄市苓雅區福成街,晴,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,未保持行車安全距離,死亡0;受傷1,1,小客車(含客、貨兩用),計程車,男,63,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,前車頭,,,駕駛者,未保持行車安全距離,否,120.323723,22.625510
2026,4,20260415,133700,A2,高雄市政府警察局,高雄市苓雅區凱旋二路 / 高雄市苓雅區福成街,晴,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,未保持行車安全距離,死亡0;受傷1,2,人,行人,女,74,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.323723,22.625510
2026,4,20260415,135000,A2,臺中市政府警察局,臺中市西屯區大河里河南路二段71號前0.0公尺,晴,有照明未開啟或故障,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,未保持行車安全距離,死亡0;受傷1,1,機車,普通重型,男,31,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,機車與自行車,左側車身,駕駛者,未保持行車安全距離,否,120.659429,24.175585
2026,4,20260415,135000,A2,臺中市政府警察局,臺中市西屯區大河里河南路二段71號前0.0公尺,晴,有照明未開啟或故障,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,未保持行車安全距離,死亡0;受傷1,2,機車,普通重型,男,22,戴半罩式安全帽,未使用,車的狀態,右轉彎,機車與自行車,後車尾,,,駕駛者,右轉彎未依規定,否,120.659429,24.175585
2026,4,20260415,135000,A2,基隆市警察局,基隆市信義區東信路 / 基隆市信義區東光路,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷4,1,機車,普通重型,女,47,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,前車頭,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,121.766329,25.127550
2026,4,20260415,135000,A2,基隆市警察局,基隆市信義區東信路 / 基隆市信義區東光路,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷4,2,機車,普通重型,男,43,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未依規定減速,否,121.766329,25.127550
2026,4,20260415,135000,A2,基隆市警察局,基隆市信義區東信路 / 基隆市信義區東光路,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷4,3,機車,普通重型,男,32,戴半罩式安全帽,未使用,車的狀態,向前直行中,其他,不明,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.766329,25.127550
2026,4,20260415,135000,A2,基隆市警察局,基隆市信義區東信路 / 基隆市信義區東光路,陰,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷4,4,人,乘客,女,40,戴半罩式安全帽,非駕駛人,人的狀態,其他,其他,無撞擊,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.766329,25.127550
2026,4,20260415,135400,A2,臺中市政府警察局,臺中市西區三民里林森路 / 臺中市西區三民里府後街,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛者,起步時未注意安全,死亡0;受傷2,1,小客車(含客、貨兩用),自用,男,54,繫安全帶(使用幼童安全椅),未使用,車的狀態,起步,汽車,左前車頭(身),,,駕駛者,起步時未注意安全,否,120.673576,24.135087
2026,4,20260415,135400,A2,臺中市政府警察局,臺中市西區三民里林森路 / 臺中市西區三民里府後街,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛者,起步時未注意安全,死亡0;受傷2,2,機車,普通重型,女,27,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未保持行車安全距離,否,120.673576,24.135087
2026,4,20260415,135400,A2,臺中市政府警察局,臺中市西區三民里林森路 / 臺中市西區三民里府後街,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛者,起步時未注意安全,死亡0;受傷2,3,機車,普通重型,女,40,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.673576,24.135087
2026,4,20260415,135800,A2,高雄市政府警察局,高雄市左營區民族一路 / 高雄市左營區榮佑路,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛者,左轉彎未依規定,死亡0;受傷1,1,機車,普通重型,女,52,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,,,駕駛者,左轉彎未依規定,否,120.319651,22.682052
2026,4,20260415,135800,A2,高雄市政府警察局,高雄市左營區民族一路 / 高雄市左營區榮佑路,晴,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛者,左轉彎未依規定,死亡0;受傷1,2,小客車(含客、貨兩用),計程車,男,57,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,右前車頭(身),,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.319651,22.682052
2026,4,20260415,140000,A2,臺中市政府警察局,臺中市南屯區新生里環中路四段 / 臺中市南屯區新生里向上路四段,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,1,機車,普通重型,女,20,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,120.622901,24.145392
2026,4,20260415,140000,A2,臺中市政府警察局,臺中市南屯區新生里環中路四段 / 臺中市南屯區新生里向上路四段,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,2,大貨車,自用,男,56,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,無撞擊,,,其他,其他不當駕車行為,否,120.622901,24.145392
2026,4,20260415,140000,A2,臺中市政府警察局,臺中市南屯區新生里環中路四段 / 臺中市南屯區新生里向上路四段,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,3,機車,普通重型,男,68,戴非半罩式安全帽,未使用,車的狀態,等待(引擎未熄火),機車與自行車,左側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.622901,24.145392
2026,4,20260415,140000,A2,新北市政府警察局,新北市中和區員山路266巷前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,其他未依規定讓車,死亡0;受傷2,1,機車,普通重型,女,49,戴半罩式安全帽,未使用,車的狀態,迴轉或橫越道路中,機車與自行車,左側車身,,,駕駛者,其他未依規定讓車,否,121.481262,25.002031
2026,4,20260415,140000,A2,新北市政府警察局,新北市中和區員山路266巷前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,其他未依規定讓車,死亡0;受傷2,2,機車,普通重型,男,19,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未依規定減速,否,121.481262,25.002031
2026,4,20260415,140100,A2,高雄市政府警察局,高雄市三民區覺民路 / 高雄市三民區建武路,晴,有照明未開啟或故障,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,1,慢車,微型電動二輪車,女,53,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,後車尾,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,120.328739,22.640990
2026,4,20260415,140100,A2,高雄市政府警察局,高雄市三民區覺民路 / 高雄市三民區建武路,晴,有照明未開啟或故障,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,2,小客車(含客、貨兩用),自用,男,59,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.328739,22.640990
2026,4,20260415,140100,A2,臺中市政府警察局,臺中市南區平和里美村路二段 / 臺中市南區平和里美和街,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,左轉彎未依規定,死亡0;受傷1,1,機車,普通重型,女,25,戴非半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,,,駕駛者,左轉彎未依規定,否,120.666681,24.122394
2026,4,20260415,140100,A2,臺中市政府警察局,臺中市南區平和里美村路二段 / 臺中市南區平和里美和街,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛者,左轉彎未依規定,死亡0;受傷1,2,小客車(含客、貨兩用),自用,男,63,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,,,其他,其他不當駕車行為,否,120.666681,24.122394
2026,4,20260415,140135,A2,保安警察第二總隊,臺中市西屯區中科路與科雅西路,晴,有照明未開啟或故障,市區道路,60,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(附標記),寬式快慢車道分隔島(50公分以上),有,車與車,同向擦撞,駕駛者,闖紅燈直行,死亡0;受傷1,1,大客車,遊覽車,男,50,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),,,駕駛者,闖紅燈直行,否,120.616075,24.209021
2026,4,20260415,140135,A2,保安警察第二總隊,臺中市西屯區中科路與科雅西路,晴,有照明未開啟或故障,市區道路,60,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(附標記),寬式快慢車道分隔島(50公分以上),有,車與車,同向擦撞,駕駛者,闖紅燈直行,死亡0;受傷1,2,機車,普通重型,男,23,戴非半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.616075,24.209021
2026,4,20260415,140400,A2,南投縣政府警察局,南投縣竹山鎮竹山路138號前,陰,無照明,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,閃避不當(慎),死亡0;受傷2,1,機車,普通重型,女,59,戴半罩式安全帽,未使用,車的狀態,超車(含超越),機車與自行車,右側車身,,,駕駛者,閃避不當(慎),否,120.682548,23.754241
2026,4,20260415,140400,A2,南投縣政府警察局,南投縣竹山鎮竹山路138號前,陰,無照明,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,閃避不當(慎),死亡0;受傷2,2,機車,普通重型,男,67,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,方向不定(不包括危險駕車),否,120.682548,23.754241
2026,4,20260415,140500,A2,新北市政府警察局,新北市中和區中正路 / 新北市中和區圓通路,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寬式(50公分以上),未繪設車道線,寬式快慢車道分隔島(50公分以上),有,車與車,其他,無(車輛駕駛者因素),尚未發現肇事因素,死亡0;受傷1,1,小客車(含客、貨兩用),自用,男,28,不明,不明,車的狀態,右轉彎,汽車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.496156,24.993945
2026,4,20260415,140500,A2,新北市政府警察局,新北市中和區中正路 / 新北市中和區圓通路,晴,有照明未開啟或故障,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寬式(50公分以上),未繪設車道線,寬式快慢車道分隔島(50公分以上),有,車與車,其他,無(車輛駕駛者因素),尚未發現肇事因素,死亡0;受傷1,2,機車,普通重型,男,20,不明,不明,車的狀態,右轉彎,機車與自行車,左側車身,,,駕駛者,未保持行車安全距離,否,121.496156,24.993945
2026,4,20260415,140500,A2,基隆市警察局,基隆市中山區安一路69號前0.0公尺,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷2,1,機車,普通重型,男,73,不明,不明,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.738838,25.128578
2026,4,20260415,140500,A2,基隆市警察局,基隆市中山區安一路69號前0.0公尺,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷2,2,機車,普通重型,女,24,不明,不明,車的狀態,等待(引擎未熄火),機車與自行車,後車尾,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.738838,25.128578
2026,4,20260415,140500,A2,基隆市警察局,基隆市中山區安一路69號前0.0公尺,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷2,3,人,其他人,女,36,其他(無需使用保護裝備之人),非駕駛人,不明,不明,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.738838,25.128578
2026,4,20260415,140700,A2,新北市政府警察局,新北市三峽區中山路 / 新北市三峽區中山路,晴,無照明,村里道路,30,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,左轉彎未依規定,死亡0;受傷2,1,機車,普通重型,女,18,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,,,駕駛者,左轉彎未依規定,否,121.349019,24.932909
2026,4,20260415,140700,A2,新北市政府警察局,新北市三峽區中山路 / 新北市三峽區中山路,晴,無照明,村里道路,30,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,左轉彎未依規定,死亡0;受傷2,2,機車,普通重型,男,46,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,未依規定減速,否,121.349019,24.932909
